"","Reporter","Year","FAOGroup","FMI_Imp1"
"749","Chile",2017,"Pelagic fish",0.501656076315266
"750","China",2012,"Aquatic animals nei",0.533132720767861
"751","China",2012,"Cephalopods",0.577656933775594
"752","China",2012,"Crustaceans",0.558168514703411
"753","China",2012,"Demersal fish",0.736802385525384
"754","China",2012,"Freshwater & diadromous fish",0.622764818279244
"755","China",2012,"Marine fish nei",0.543959220066768
"756","China",2012,"Molluscs excl. cephalopods",0.521004479972745
"757","China",2012,"Pelagic fish",0.685741793925794
"758","China",2013,"Aquatic animals nei",0.55869216779196
"759","China",2013,"Cephalopods",0.576345542800395
"760","China",2013,"Crustaceans",0.559265071770501
"761","China",2013,"Demersal fish",0.736636009760702
"762","China",2013,"Freshwater & diadromous fish",0.617943512998358
"763","China",2013,"Marine fish nei",0.528317725346406
"764","China",2013,"Molluscs excl. cephalopods",0.535947556494731
"765","China",2013,"Pelagic fish",0.675607181627544
"766","China",2014,"Aquatic animals nei",0.584424176806703
"767","China",2014,"Cephalopods",0.568401931769094
"768","China",2014,"Crustaceans",0.551280974428506
"769","China",2014,"Demersal fish",0.736710885350296
"770","China",2014,"Freshwater & diadromous fish",0.610396995748428
"771","China",2014,"Marine fish nei",0.526060488970324
"772","China",2014,"Molluscs excl. cephalopods",0.542917440852048
"773","China",2014,"Pelagic fish",0.679222929518306
"774","China",2015,"Aquatic animals nei",0.553026042627643
"775","China",2015,"Cephalopods",0.564576910043624
"776","China",2015,"Crustaceans",0.544891726125878
"777","China",2015,"Demersal fish",0.739416544144182
"778","China",2015,"Freshwater & diadromous fish",0.606287648247815
"779","China",2015,"Marine fish nei",0.536326737355389
"780","China",2015,"Molluscs excl. cephalopods",0.54396025322893
"781","China",2015,"Pelagic fish",0.679855478432758
"782","China",2016,"Aquatic animals nei",0.573887918631872
"783","China",2016,"Cephalopods",0.574253298147715
"784","China",2016,"Crustaceans",0.542947560183556
"785","China",2016,"Demersal fish",0.740568966426883
"786","China",2016,"Freshwater & diadromous fish",0.581172371719865
"787","China",2016,"Marine fish nei",0.536099875976562
"788","China",2016,"Molluscs excl. cephalopods",0.496703519450788
"789","China",2016,"Pelagic fish",0.67388761196999
"790","China",2017,"Aquatic animals nei",0.574938585460199
"791","China",2017,"Cephalopods",0.520743961370024
"792","China",2017,"Crustaceans",0.549700546082156
"793","China",2017,"Demersal fish",0.739490659065566
"794","China",2017,"Freshwater & diadromous fish",0.566724057737783
"795","China",2017,"Marine fish nei",0.544868441984759
"796","China",2017,"Molluscs excl. cephalopods",0.554805167913629
"797","China",2017,"Pelagic fish",0.688853571437422
"798","Colombia",2012,"Aquatic animals nei",0.516027879841475
"799","Colombia",2012,"Cephalopods",0.538677141465485
"800","Colombia",2012,"Crustaceans",0.484993719818321
"801","Colombia",2012,"Demersal fish",0.599589754986289
"802","Colombia",2012,"Freshwater & diadromous fish",0.446670484548971
"803","Colombia",2012,"Marine fish nei",0.469348696706678
"804","Colombia",2012,"Molluscs excl. cephalopods",0.548718568827733
"805","Colombia",2012,"Pelagic fish",0.567360088414657
"806","Colombia",2013,"Aquatic animals nei",0.650740889715785
"807","Colombia",2013,"Cephalopods",0.535276400855739
"808","Colombia",2013,"Crustaceans",0.481887342891033
"809","Colombia",2013,"Demersal fish",0.579704482529405
"810","Colombia",2013,"Freshwater & diadromous fish",0.451418011391798
"811","Colombia",2013,"Marine fish nei",0.474703490453273
"812","Colombia",2013,"Molluscs excl. cephalopods",0.589560199841334
"813","Colombia",2013,"Pelagic fish",0.575246382576576
"814","Colombia",2014,"Aquatic animals nei",0.635233005313236
"815","Colombia",2014,"Cephalopods",0.542983190305158
"816","Colombia",2014,"Crustaceans",0.485757728109595
"817","Colombia",2014,"Demersal fish",0.577036682103337
"818","Colombia",2014,"Freshwater & diadromous fish",0.449507982858049
"819","Colombia",2014,"Marine fish nei",0.473909095081325
"820","Colombia",2014,"Molluscs excl. cephalopods",0.580031464703722
"821","Colombia",2014,"Pelagic fish",0.564984401041114
"822","Colombia",2015,"Aquatic animals nei",0.65102288275167
"823","Colombia",2015,"Cephalopods",0.541007670331398
"824","Colombia",2015,"Crustaceans",0.498436419869703
"825","Colombia",2015,"Demersal fish",0.581036964572611
"826","Colombia",2015,"Freshwater & diadromous fish",0.451016225921024
"827","Colombia",2015,"Marine fish nei",0.475087306380953
"828","Colombia",2015,"Molluscs excl. cephalopods",0.564693509010382
"829","Colombia",2015,"Pelagic fish",0.57600920893975
"830","Colombia",2016,"Aquatic animals nei",0.64393275224406
"831","Colombia",2016,"Cephalopods",0.543296760830615
"832","Colombia",2016,"Crustaceans",0.498528567457448
"833","Colombia",2016,"Demersal fish",0.59768329252632
"834","Colombia",2016,"Freshwater & diadromous fish",0.44736497138612
"835","Colombia",2016,"Marine fish nei",0.472507213658364
"836","Colombia",2016,"Molluscs excl. cephalopods",0.540205018572763
"837","Colombia",2016,"Pelagic fish",0.557111853378555
"838","Colombia",2017,"Aquatic animals nei",0.665429766746262
"839","Colombia",2017,"Cephalopods",0.529703327732171
"840","Colombia",2017,"Crustaceans",0.494523276494406
"841","Colombia",2017,"Demersal fish",0.610485841954243
"842","Colombia",2017,"Freshwater & diadromous fish",0.447519077140543
"843","Colombia",2017,"Marine fish nei",0.470347584596969
"844","Colombia",2017,"Molluscs excl. cephalopods",0.528862758761378
"845","Colombia",2017,"Pelagic fish",0.558333261215892
"846","Costa Rica",2012,"Aquatic animals nei",0.465679431508323
"847","Costa Rica",2012,"Cephalopods",0.590999329536954
"848","Costa Rica",2012,"Crustaceans",0.51889758320868
"849","Costa Rica",2012,"Demersal fish",0.632674808761954
"850","Costa Rica",2012,"Freshwater & diadromous fish",0.447389529754805
"851","Costa Rica",2012,"Marine fish nei",0.546560822278536
"852","Costa Rica",2012,"Molluscs excl. cephalopods",0.59436533003354
"853","Costa Rica",2012,"Pelagic fish",0.559954605209618
"854","Costa Rica",2013,"Aquatic animals nei",0.516832422176205
"855","Costa Rica",2013,"Cephalopods",0.593368194946341
"856","Costa Rica",2013,"Crustaceans",0.521194889266577
"857","Costa Rica",2013,"Demersal fish",0.634348712907807
"858","Costa Rica",2013,"Freshwater & diadromous fish",0.470303193887475
"859","Costa Rica",2013,"Marine fish nei",0.584750905154529
"860","Costa Rica",2013,"Molluscs excl. cephalopods",0.579187145280617
"861","Costa Rica",2013,"Pelagic fish",0.559430228271341
"862","Costa Rica",2014,"Aquatic animals nei",0.475539587616658
"863","Costa Rica",2014,"Cephalopods",0.595675256074087
"864","Costa Rica",2014,"Crustaceans",0.541223926975589
"865","Costa Rica",2014,"Demersal fish",0.640006455114339
"866","Costa Rica",2014,"Freshwater & diadromous fish",0.462998488598938
"867","Costa Rica",2014,"Marine fish nei",0.548554055766691
"868","Costa Rica",2014,"Molluscs excl. cephalopods",0.576684735098528
"869","Costa Rica",2014,"Pelagic fish",0.681858558642875
"870","Costa Rica",2015,"Aquatic animals nei",0.607922171521608
"871","Costa Rica",2015,"Cephalopods",0.580812811616924
"872","Costa Rica",2015,"Crustaceans",0.524788455838338
"873","Costa Rica",2015,"Demersal fish",0.628759093045432
"874","Costa Rica",2015,"Freshwater & diadromous fish",0.465633473201172
"875","Costa Rica",2015,"Marine fish nei",0.53769195128644
"876","Costa Rica",2015,"Molluscs excl. cephalopods",0.57653949616761
"877","Costa Rica",2015,"Pelagic fish",0.583417629130828
"878","Costa Rica",2016,"Aquatic animals nei",0.544596469199473
"879","Costa Rica",2016,"Cephalopods",0.566795826658508
"880","Costa Rica",2016,"Crustaceans",0.515592003697935
"881","Costa Rica",2016,"Demersal fish",0.617273560606647
"882","Costa Rica",2016,"Freshwater & diadromous fish",0.42980386446463
"883","Costa Rica",2016,"Marine fish nei",0.505496700533937
"884","Costa Rica",2016,"Molluscs excl. cephalopods",0.559665096866114
"885","Costa Rica",2016,"Pelagic fish",0.572930450676845
"886","Costa Rica",2017,"Aquatic animals nei",0.417697679114378
"887","Costa Rica",2017,"Cephalopods",0.551865967040485
"888","Costa Rica",2017,"Crustaceans",0.515842845626324
"889","Costa Rica",2017,"Demersal fish",0.638103519080612
"890","Costa Rica",2017,"Freshwater & diadromous fish",0.421689886679066
"891","Costa Rica",2017,"Marine fish nei",0.516369027806168
"892","Costa Rica",2017,"Molluscs excl. cephalopods",0.536765333630267
"893","Costa Rica",2017,"Pelagic fish",0.569864653056458
"894","Cote d Ivoire",2012,"Aquatic animals nei",0.546488493044462
"895","Cote d Ivoire",2012,"Cephalopods",0.569732476868796
"896","Cote d Ivoire",2012,"Crustaceans",0.651112284942812
"897","Cote d Ivoire",2012,"Demersal fish",0.594239716467203
"898","Cote d Ivoire",2012,"Freshwater & diadromous fish",0.558916167961937
"899","Cote d Ivoire",2012,"Marine fish nei",0.449891693156354
"900","Cote d Ivoire",2012,"Molluscs excl. cephalopods",0.563232472772796
"901","Cote d Ivoire",2012,"Pelagic fish",0.55083819959989
"902","Cote d Ivoire",2013,"Aquatic animals nei",0.514155519860519
"903","Cote d Ivoire",2013,"Cephalopods",0.554908735788425
"904","Cote d Ivoire",2013,"Crustaceans",0.648550714561328
"905","Cote d Ivoire",2013,"Demersal fish",0.594584035782497
"906","Cote d Ivoire",2013,"Freshwater & diadromous fish",0.537021923423564
"907","Cote d Ivoire",2013,"Marine fish nei",0.462794147197711
"908","Cote d Ivoire",2013,"Molluscs excl. cephalopods",0.559420664650735
"909","Cote d Ivoire",2013,"Pelagic fish",0.550451610007241
"910","Cote d Ivoire",2014,"Aquatic animals nei",0.530119906487865
"911","Cote d Ivoire",2014,"Cephalopods",0.581358302143783
"912","Cote d Ivoire",2014,"Crustaceans",0.646437893518665
"913","Cote d Ivoire",2014,"Demersal fish",0.579114017391575
"914","Cote d Ivoire",2014,"Freshwater & diadromous fish",0.54687960276268
"915","Cote d Ivoire",2014,"Marine fish nei",0.452115843291465
"916","Cote d Ivoire",2014,"Molluscs excl. cephalopods",0.563374479455195
"917","Cote d Ivoire",2014,"Pelagic fish",0.55711704061644
"918","Cote d Ivoire",2015,"Aquatic animals nei",0.533568573671321
"919","Cote d Ivoire",2015,"Cephalopods",0.558477373587627
"920","Cote d Ivoire",2015,"Crustaceans",0.647086360177265
"921","Cote d Ivoire",2015,"Demersal fish",0.573011443808037
"922","Cote d Ivoire",2015,"Freshwater & diadromous fish",0.417313141716531
"923","Cote d Ivoire",2015,"Marine fish nei",0.463509298671186
"924","Cote d Ivoire",2015,"Molluscs excl. cephalopods",0.543299010018917
"925","Cote d Ivoire",2015,"Pelagic fish",0.563748795470278
"926","Cote d Ivoire",2016,"Aquatic animals nei",0.542030845246153
"927","Cote d Ivoire",2016,"Cephalopods",0.552680163569482
"928","Cote d Ivoire",2016,"Crustaceans",0.645795038048823
"929","Cote d Ivoire",2016,"Demersal fish",0.581673908327992
"930","Cote d Ivoire",2016,"Freshwater & diadromous fish",0.408585410362528
"931","Cote d Ivoire",2016,"Marine fish nei",0.462344334044077
"932","Cote d Ivoire",2016,"Molluscs excl. cephalopods",0.554265573791165
"933","Cote d Ivoire",2016,"Pelagic fish",0.550121109870235
"934","Cote d Ivoire",2017,"Aquatic animals nei",0.542962375822689
"935","Cote d Ivoire",2017,"Cephalopods",0.555520109999065
"936","Cote d Ivoire",2017,"Crustaceans",0.653087206747341
"937","Cote d Ivoire",2017,"Demersal fish",0.591565961216301
"938","Cote d Ivoire",2017,"Freshwater & diadromous fish",0.409811137551356
"939","Cote d Ivoire",2017,"Marine fish nei",0.460188348510822
"940","Cote d Ivoire",2017,"Molluscs excl. cephalopods",0.566802889781994
"941","Cote d Ivoire",2017,"Pelagic fish",0.552371268587373
"942","Croatia",2012,"Aquatic animals nei",0.554169720642781
"943","Croatia",2012,"Cephalopods",0.628409974215636
"944","Croatia",2012,"Crustaceans",0.531722867656828
"945","Croatia",2012,"Demersal fish",0.649411822857521
"946","Croatia",2012,"Freshwater & diadromous fish",0.472920522005517
"947","Croatia",2012,"Marine fish nei",0.554924155002739
"948","Croatia",2012,"Molluscs excl. cephalopods",0.581125135964172
"949","Croatia",2012,"Pelagic fish",0.636760204634599
"950","Croatia",2013,"Aquatic animals nei",0.577354888994711
"951","Croatia",2013,"Cephalopods",0.622881605378883
"952","Croatia",2013,"Crustaceans",0.546291466278913
"953","Croatia",2013,"Demersal fish",0.651439783665382
"954","Croatia",2013,"Freshwater & diadromous fish",0.490519357634038
"955","Croatia",2013,"Marine fish nei",0.55834030326921
"956","Croatia",2013,"Molluscs excl. cephalopods",0.568154918481033
"957","Croatia",2013,"Pelagic fish",0.64533742517169
"958","Croatia",2014,"Aquatic animals nei",0.551950587314858
"959","Croatia",2014,"Cephalopods",0.609410698095754
"960","Croatia",2014,"Crustaceans",0.550601316092048
"961","Croatia",2014,"Demersal fish",0.645014077922666
"962","Croatia",2014,"Freshwater & diadromous fish",0.487543589501008
"963","Croatia",2014,"Marine fish nei",0.557605265424489
"964","Croatia",2014,"Molluscs excl. cephalopods",0.572547252583639
"965","Croatia",2014,"Pelagic fish",0.616772903557609
"966","Croatia",2015,"Aquatic animals nei",0.549593856767105
"967","Croatia",2015,"Cephalopods",0.620016184529057
"968","Croatia",2015,"Crustaceans",0.552379222450109
"969","Croatia",2015,"Demersal fish",0.656539494790841
"970","Croatia",2015,"Freshwater & diadromous fish",0.487838326574057
"971","Croatia",2015,"Marine fish nei",0.550707767333151
"972","Croatia",2015,"Molluscs excl. cephalopods",0.565708063479396
"973","Croatia",2015,"Pelagic fish",0.630313931071244
"974","Croatia",2016,"Aquatic animals nei",0.555998197637453
"975","Croatia",2016,"Cephalopods",0.618209295038314
"976","Croatia",2016,"Crustaceans",0.560107347495856
"977","Croatia",2016,"Demersal fish",0.653127277723365
"978","Croatia",2016,"Freshwater & diadromous fish",0.496877208875951
"979","Croatia",2016,"Marine fish nei",0.546332962258969
"980","Croatia",2016,"Molluscs excl. cephalopods",0.566520179364344
"981","Croatia",2016,"Pelagic fish",0.647060564804176
"982","Croatia",2017,"Aquatic animals nei",0.550686371138795
"983","Croatia",2017,"Cephalopods",0.609608489609578
"984","Croatia",2017,"Crustaceans",0.566371816189167
"985","Croatia",2017,"Demersal fish",0.668252615892674
"986","Croatia",2017,"Freshwater & diadromous fish",0.499193975005548
"987","Croatia",2017,"Marine fish nei",0.544781204448067
"988","Croatia",2017,"Molluscs excl. cephalopods",0.568286006766698
"989","Croatia",2017,"Pelagic fish",0.642776397391255
"990","Cyprus",2012,"Aquatic animals nei",0.569070557320211
"991","Cyprus",2012,"Cephalopods",0.510848397520015
"992","Cyprus",2012,"Crustaceans",0.491028426789781
"993","Cyprus",2012,"Demersal fish",0.695125045032629
"994","Cyprus",2012,"Freshwater & diadromous fish",0.482003091048022
"995","Cyprus",2012,"Marine fish nei",0.502670413714811
"996","Cyprus",2012,"Molluscs excl. cephalopods",0.515040439899982
"997","Cyprus",2012,"Pelagic fish",0.552424829928986
"998","Cyprus",2013,"Aquatic animals nei",0.54519336623424
"999","Cyprus",2013,"Cephalopods",0.515090732054554
"1000","Cyprus",2013,"Crustaceans",0.49722722557315
"1001","Cyprus",2013,"Demersal fish",0.692793472342292
"1002","Cyprus",2013,"Freshwater & diadromous fish",0.485732102265514
"1003","Cyprus",2013,"Marine fish nei",0.500784310617283
"1004","Cyprus",2013,"Molluscs excl. cephalopods",0.460477514503064
"1005","Cyprus",2013,"Pelagic fish",0.533615686462616
"1006","Cyprus",2014,"Aquatic animals nei",0.541662177177938
"1007","Cyprus",2014,"Cephalopods",0.527178672846535
"1008","Cyprus",2014,"Crustaceans",0.487102861175139
"1009","Cyprus",2014,"Demersal fish",0.685579453044938
"1010","Cyprus",2014,"Freshwater & diadromous fish",0.494532462020074
"1011","Cyprus",2014,"Marine fish nei",0.511293873409351
"1012","Cyprus",2014,"Molluscs excl. cephalopods",0.462141468703852
"1013","Cyprus",2014,"Pelagic fish",0.534360294296831
"1014","Cyprus",2015,"Aquatic animals nei",0.546860544443957
"1015","Cyprus",2015,"Cephalopods",0.521101850127257
"1016","Cyprus",2015,"Crustaceans",0.486299719073721
"1017","Cyprus",2015,"Demersal fish",0.665073981326891
"1018","Cyprus",2015,"Freshwater & diadromous fish",0.50524333465762
"1019","Cyprus",2015,"Marine fish nei",0.515379348294223
"1020","Cyprus",2015,"Molluscs excl. cephalopods",0.478726592207195
"1021","Cyprus",2015,"Pelagic fish",0.543069122906718
"1022","Cyprus",2016,"Aquatic animals nei",0.55352329124208
"1023","Cyprus",2016,"Cephalopods",0.523085290293525
"1024","Cyprus",2016,"Crustaceans",0.499886205208483
"1025","Cyprus",2016,"Demersal fish",0.639228842055524
"1026","Cyprus",2016,"Freshwater & diadromous fish",0.508589226320908
"1027","Cyprus",2016,"Marine fish nei",0.507973918231747
"1028","Cyprus",2016,"Molluscs excl. cephalopods",0.486576310992918
"1029","Cyprus",2016,"Pelagic fish",0.556489079710329
"1030","Cyprus",2017,"Aquatic animals nei",0.571011023927123
"1031","Cyprus",2017,"Cephalopods",0.525503514199607
"1032","Cyprus",2017,"Crustaceans",0.497089713873018
"1033","Cyprus",2017,"Demersal fish",0.662752812522383
"1034","Cyprus",2017,"Freshwater & diadromous fish",0.508081465658017
"1035","Cyprus",2017,"Marine fish nei",0.507098476991698
"1036","Cyprus",2017,"Molluscs excl. cephalopods",0.526373271710342
"1037","Cyprus",2017,"Pelagic fish",0.557148496456166
"1038","Czech Republic",2012,"Aquatic animals nei",0.563655351806367
"1039","Czech Republic",2012,"Cephalopods",0.618930036404264
"1040","Czech Republic",2012,"Crustaceans",0.528009891411745
"1041","Czech Republic",2012,"Demersal fish",0.640391224932925
"1042","Czech Republic",2012,"Freshwater & diadromous fish",0.534066245046558
"1043","Czech Republic",2012,"Marine fish nei",0.587217331022439
"1044","Czech Republic",2012,"Molluscs excl. cephalopods",0.568998777639335
"1045","Czech Republic",2012,"Pelagic fish",0.654252699483598
"1046","Czech Republic",2013,"Aquatic animals nei",0.55046471055146
"1047","Czech Republic",2013,"Cephalopods",0.597835136639096
"1048","Czech Republic",2013,"Crustaceans",0.542711225089776
"1049","Czech Republic",2013,"Demersal fish",0.677780863586741
"1050","Czech Republic",2013,"Freshwater & diadromous fish",0.536892699431701
"1051","Czech Republic",2013,"Marine fish nei",0.562369271431951
"1052","Czech Republic",2013,"Molluscs excl. cephalopods",0.587805553952607
"1053","Czech Republic",2013,"Pelagic fish",0.653057405147722
"1054","Czech Republic",2014,"Aquatic animals nei",0.589001759452797
"1055","Czech Republic",2014,"Cephalopods",0.595325252575494
"1056","Czech Republic",2014,"Crustaceans",0.503116425564316
"1057","Czech Republic",2014,"Demersal fish",0.682025136694799
"1058","Czech Republic",2014,"Freshwater & diadromous fish",0.567196795249691
"1059","Czech Republic",2014,"Marine fish nei",0.549430425770686
"1060","Czech Republic",2014,"Molluscs excl. cephalopods",0.599559877798088
"1061","Czech Republic",2014,"Pelagic fish",0.643966398854109
"1062","Czech Republic",2015,"Aquatic animals nei",0.596262376491268
"1063","Czech Republic",2015,"Cephalopods",0.593374211337325
"1064","Czech Republic",2015,"Crustaceans",0.498832447611496
"1065","Czech Republic",2015,"Demersal fish",0.699700886655319
"1066","Czech Republic",2015,"Freshwater & diadromous fish",0.575804689423552
"1067","Czech Republic",2015,"Marine fish nei",0.55334866506551
"1068","Czech Republic",2015,"Molluscs excl. cephalopods",0.607040143781819
"1069","Czech Republic",2015,"Pelagic fish",0.652161200063489
"1070","Czech Republic",2016,"Aquatic animals nei",0.549509231571728
"1071","Czech Republic",2016,"Cephalopods",0.597464431771122
"1072","Czech Republic",2016,"Crustaceans",0.513742753786887
"1073","Czech Republic",2016,"Demersal fish",0.682574691738079
"1074","Czech Republic",2016,"Freshwater & diadromous fish",0.584883141658458
"1075","Czech Republic",2016,"Marine fish nei",0.575718247496979
"1076","Czech Republic",2016,"Molluscs excl. cephalopods",0.59074891710192
"1077","Czech Republic",2016,"Pelagic fish",0.651407244866771
"1078","Czech Republic",2017,"Aquatic animals nei",0.568096541523414
"1079","Czech Republic",2017,"Cephalopods",0.599330396705601
"1080","Czech Republic",2017,"Crustaceans",0.507345097873984
"1081","Czech Republic",2017,"Demersal fish",0.69612810350092
"1082","Czech Republic",2017,"Freshwater & diadromous fish",0.59018200700835
"1083","Czech Republic",2017,"Marine fish nei",0.511240227420921
"1084","Czech Republic",2017,"Molluscs excl. cephalopods",0.588582298762168
"1085","Czech Republic",2017,"Pelagic fish",0.651318698915514
"1086","Denmark",2012,"Aquatic animals nei",0.543135479229807
"1087","Denmark",2012,"Cephalopods",0.503176383068033
"1088","Denmark",2012,"Crustaceans",0.619878079148782
"1089","Denmark",2012,"Demersal fish",0.720695916152176
"1090","Denmark",2012,"Freshwater & diadromous fish",0.630168376402862
"1091","Denmark",2012,"Marine fish nei",0.591278348103388
"1092","Denmark",2012,"Molluscs excl. cephalopods",0.594915271105035
"1093","Denmark",2012,"Pelagic fish",0.678388441365096
"1094","Denmark",2013,"Aquatic animals nei",0.555509162164838
"1095","Denmark",2013,"Cephalopods",0.489642319501903
"1096","Denmark",2013,"Crustaceans",0.616965708652306
"1097","Denmark",2013,"Demersal fish",0.732011552739597
"1098","Denmark",2013,"Freshwater & diadromous fish",0.62647561211957
"1099","Denmark",2013,"Marine fish nei",0.587844315413971
"1100","Denmark",2013,"Molluscs excl. cephalopods",0.590634519404948
"1101","Denmark",2013,"Pelagic fish",0.676665843914952
"1102","Denmark",2014,"Aquatic animals nei",0.558243610370402
"1103","Denmark",2014,"Cephalopods",0.507929493821407
"1104","Denmark",2014,"Crustaceans",0.615710508168692
"1105","Denmark",2014,"Demersal fish",0.731647184459245
"1106","Denmark",2014,"Freshwater & diadromous fish",0.629048579431778
"1107","Denmark",2014,"Marine fish nei",0.597019756998665
"1108","Denmark",2014,"Molluscs excl. cephalopods",0.598149958791641
"1109","Denmark",2014,"Pelagic fish",0.680822810970725
"1110","Denmark",2015,"Aquatic animals nei",0.597318502945901
"1111","Denmark",2015,"Cephalopods",0.520894526423849
"1112","Denmark",2015,"Crustaceans",0.619068272509701
"1113","Denmark",2015,"Demersal fish",0.732736056304295
"1114","Denmark",2015,"Freshwater & diadromous fish",0.632562215981412
"1115","Denmark",2015,"Marine fish nei",0.59089724763791
"1116","Denmark",2015,"Molluscs excl. cephalopods",0.572506413199295
"1117","Denmark",2015,"Pelagic fish",0.686416613453609
"1118","Denmark",2016,"Aquatic animals nei",0.559318542152642
"1119","Denmark",2016,"Cephalopods",0.539383738759905
"1120","Denmark",2016,"Crustaceans",0.617790751101954
"1121","Denmark",2016,"Demersal fish",0.735460271929487
"1122","Denmark",2016,"Freshwater & diadromous fish",0.631766916582003
"1123","Denmark",2016,"Marine fish nei",0.598758646534683
"1124","Denmark",2016,"Molluscs excl. cephalopods",0.572869904502541
"1125","Denmark",2016,"Pelagic fish",0.686564634427276
"1126","Denmark",2017,"Aquatic animals nei",0.552857830407502
"1127","Denmark",2017,"Cephalopods",0.519819102812496
"1128","Denmark",2017,"Crustaceans",0.620594180258875
"1129","Denmark",2017,"Demersal fish",0.737179867602161
"1130","Denmark",2017,"Freshwater & diadromous fish",0.633822190769919
"1131","Denmark",2017,"Marine fish nei",0.600998727465108
"1132","Denmark",2017,"Molluscs excl. cephalopods",0.592890970429515
"1133","Denmark",2017,"Pelagic fish",0.689210635064916
"1134","Ecuador",2012,"Aquatic animals nei",0.646422369756204
"1135","Ecuador",2012,"Cephalopods",0.568491070389701
"1136","Ecuador",2012,"Crustaceans",0.561238620808465
"1137","Ecuador",2012,"Demersal fish",0.656464906324727
"1138","Ecuador",2012,"Freshwater & diadromous fish",0.528972828181711
"1139","Ecuador",2012,"Marine fish nei",0.506224821317053
"1140","Ecuador",2012,"Molluscs excl. cephalopods",0.589708556123927
"1141","Ecuador",2012,"Pelagic fish",0.575405610097573
"1142","Ecuador",2013,"Aquatic animals nei",0.67212109438577
"1143","Ecuador",2013,"Cephalopods",0.580499202525845
"1144","Ecuador",2013,"Crustaceans",0.544975367309818
"1145","Ecuador",2013,"Demersal fish",0.6196700019361
"1146","Ecuador",2013,"Freshwater & diadromous fish",0.516466801281003
"1147","Ecuador",2013,"Marine fish nei",0.498781770272484
"1148","Ecuador",2013,"Molluscs excl. cephalopods",0.5622571503102
"1149","Ecuador",2013,"Pelagic fish",0.572605471083101
"1150","Ecuador",2014,"Aquatic animals nei",0.676252171803472
"1151","Ecuador",2014,"Cephalopods",0.570507124524583
"1152","Ecuador",2014,"Crustaceans",0.657718689462686
"1153","Ecuador",2014,"Demersal fish",0.62148581308695
"1154","Ecuador",2014,"Freshwater & diadromous fish",0.543635850748201
"1155","Ecuador",2014,"Marine fish nei",0.500415260530517
"1156","Ecuador",2014,"Molluscs excl. cephalopods",0.588901466844535
"1157","Ecuador",2014,"Pelagic fish",0.57060926462072
"1158","Ecuador",2015,"Aquatic animals nei",0.676252171803472
"1159","Ecuador",2015,"Cephalopods",0.570048234512636
"1160","Ecuador",2015,"Crustaceans",0.690075400109337
"1161","Ecuador",2015,"Demersal fish",0.619665520667261
"1162","Ecuador",2015,"Freshwater & diadromous fish",0.546736031159202
"1163","Ecuador",2015,"Marine fish nei",0.502551998270309
"1164","Ecuador",2015,"Molluscs excl. cephalopods",0.551437007744761
"1165","Ecuador",2015,"Pelagic fish",0.56726020405544
"1166","Ecuador",2016,"Aquatic animals nei",0.660059530518508
"1167","Ecuador",2016,"Cephalopods",0.568514083088822
"1168","Ecuador",2016,"Crustaceans",0.638600284433625
"1169","Ecuador",2016,"Demersal fish",0.622551761021668
"1170","Ecuador",2016,"Freshwater & diadromous fish",0.545240089196448
"1171","Ecuador",2016,"Marine fish nei",0.502027033381701
"1172","Ecuador",2016,"Molluscs excl. cephalopods",0.595900056029119
"1173","Ecuador",2016,"Pelagic fish",0.570323539915326
"1174","Ecuador",2017,"Aquatic animals nei",0.676252171803472
"1175","Ecuador",2017,"Cephalopods",0.575949781959643
"1176","Ecuador",2017,"Crustaceans",0.635251262655677
"1177","Ecuador",2017,"Demersal fish",0.62202550087531
"1178","Ecuador",2017,"Freshwater & diadromous fish",0.556223399771803
"1179","Ecuador",2017,"Marine fish nei",0.502874115056327
"1180","Ecuador",2017,"Molluscs excl. cephalopods",0.596373241844346
"1181","Ecuador",2017,"Pelagic fish",0.572484998959806
"1182","Egypt",2012,"Aquatic animals nei",0.411367868212617
"1183","Egypt",2012,"Cephalopods",0.545202831531264
"1184","Egypt",2012,"Crustaceans",0.454266965005478
"1185","Egypt",2012,"Demersal fish",0.556418641432335
"1186","Egypt",2012,"Freshwater & diadromous fish",0.62495294797646
"1187","Egypt",2012,"Marine fish nei",0.527926967903549
"1188","Egypt",2012,"Molluscs excl. cephalopods",0.555596367599483
"1189","Egypt",2012,"Pelagic fish",0.547780785436482
"1190","Egypt",2013,"Aquatic animals nei",0.540454894416873
"1191","Egypt",2013,"Cephalopods",0.439650537764799
"1192","Egypt",2013,"Crustaceans",0.447981025761436
"1193","Egypt",2013,"Demersal fish",0.638789231481745
"1194","Egypt",2013,"Freshwater & diadromous fish",0.593956500628287
"1195","Egypt",2013,"Marine fish nei",0.48348992483218
"1196","Egypt",2013,"Molluscs excl. cephalopods",0.630483590605131
"1197","Egypt",2013,"Pelagic fish",0.554286332016913
"1198","Egypt",2014,"Cephalopods",0.424943447875082
"1199","Egypt",2014,"Crustaceans",0.445843990491117
"1200","Egypt",2014,"Demersal fish",0.655229510834595
"1201","Egypt",2014,"Freshwater & diadromous fish",0.626381747243851
"1202","Egypt",2014,"Marine fish nei",0.44998521533662
"1203","Egypt",2014,"Molluscs excl. cephalopods",0.506432195006885
"1204","Egypt",2014,"Pelagic fish",0.5501448764775
"1205","Egypt",2015,"Cephalopods",0.419626007822021
